Age,EdLevel,MainBranch,DevType,Country,Industry,Employment,OrgSize,WorkExp,Worktype,YearsCode,YearsCodePro,Salary,Avgcodepro_time
3,2,1,5,11,4,2,4,1,0,23,18,122948.0,5
2,0,1,9,14,4,1,2,3,2,23,20,133545.0,3
3,1,1,9,0,4,0,0,1,2,38,28,79325.0,10
3,2,1,9,0,4,1,0,5,2,36,27,72714.0,9
0,0,1,5,24,4,2,7,1,1,7,0,16138.0,7
1,1,1,4,0,4,1,5,1,0,15,15,112377.0,0
2,2,1,5,25,4,1,5,1,2,7,4,190000.0,3
3,1,1,9,0,4,1,0,1,2,32,29,85935.0,3
3,1,1,8,0,4,1,4,1,2,40,22,85935.0,18
3,1,1,9,14,4,0,1,1,2,37,35,121404.0,2
2,1,1,4,25,2,1,7,3,0,19,17,140000.0,2
0,0,1,9,25,4,1,0,1,1,4,2,60000.0,2
2,2,1,9,25,4,1,1,2,2,32,14,145000.0,18
2,0,1,0,24,4,1,2,3,2,25,20,99311.0,5
0,0,1,9,24,4,1,1,1,0,6,0,28552.0,6
2,0,1,5,14,4,1,0,1,2,25,23,117762.0,2
1,1,1,5,14,4,1,0,1,0,10,2,48562.0,8
4,2,1,9,14,4,1,1,6,2,40,36,150000.0,4
1,1,1,9,0,3,1,3,1,0,11,6,100436.0,5
1,1,1,5,3,2,1,7,1,2,12,8,37938.0,4
4,1,1,9,14,4,1,0,1,0,24,21,54632.0,3
4,2,1,9,14,4,0,0,6,2,40,34,151755.0,6
2,1,1,4,0,4,1,5,1,0,22,17,147412.0,5
2,0,1,9,0,4,1,0,4,2,32,21,118987.0,11
3,2,1,6,25,4,1,2,3,1,24,20,105000.0,4
0,1,1,7,25,4,1,4,1,0,8,2,90000.0,6
0,1,1,5,0,4,1,3,1,2,6,2,18781.0,4
1,1,1,8,0,3,1,2,0,0,17,9,92545.0,8
2,1,1,9,0,1,1,4,2,0,25,15,72053.0,10
1,1,1,9,0,4,1,2,1,2,12,9,79325.0,3
1,1,1,9,0,4,1,1,1,1,12,8,70070.0,4
1,1,1,9,25,4,1,3,1,2,17,10,190000.0,7
2,1,1,9,0,7,1,3,2,0,15,12,92545.0,3
1,1,1,9,25,4,1,2,0,2,8,3,110000.0,5
3,0,1,8,0,4,1,3,1,0,34,32,138818.0,2
1,1,1,9,25,4,1,0,0,2,7,3,50000.0,4
0,1,1,6,10,4,1,5,0,1,6,2,18175.0,4
2,2,1,5,25,4,1,5,1,0,15,15,175000.0,0
1,0,1,5,0,4,1,5,2,2,20,15,129041.0,5
2,3,1,2,3,4,1,3,0,2,20,5,44633.0,15
2,2,1,9,0,4,1,7,3,0,10,8,118987.0,2
0,1,1,7,0,7,1,2,0,0,7,2,66104.0,5
1,1,1,5,0,4,1,5,1,0,8,5,76019.0,3
1,1,1,2,24,4,1,7,1,0,10,6,155173.0,4
3,2,1,9,25,4,1,7,4,1,23,23,155000.0,0
1,1,1,9,14,4,1,2,1,0,15,10,97123.0,5
4,1,1,5,4,4,1,2,6,0,45,34,118962.0,11
2,1,1,9,0,4,1,1,3,2,20,16,83985.0,4
1,2,1,1,0,4,1,7,1,0,15,6,59494.0,9
1,1,1,9,25,3,1,6,0,2,6,4,91000.0,2
2,1,1,9,0,4,0,3,1,2,20,16,132208.0,4
1,1,1,9,14,7,0,3,1,0,9,6,133545.0,3
0,1,1,7,25,4,1,2,1,1,9,1,89000.0,8
1,1,1,9,25,4,1,3,0,0,4,2,78000.0,2
3,2,1,7,25,7,1,2,4,1,27,25,135000.0,2
3,1,1,5,0,4,1,7,5,2,36,26,118987.0,10
0,1,1,8,25,4,1,2,1,2,2,1,63400.0,1
1,2,1,6,0,4,1,2,0,1,10,4,58502.0,6
2,0,1,9,0,4,1,1,1,0,29,22,118987.0,7
1,0,1,9,14,4,1,2,1,0,15,14,100159.0,1
1,1,1,1,0,4,1,6,1,0,13,6,76019.0,7
4,1,1,9,0,4,1,3,6,0,48,38,99156.0,10
3,1,1,9,3,4,1,0,1,1,35,31,71007.0,4
1,2,1,9,25,4,1,7,1,0,7,5,140000.0,2
3,0,1,6,0,4,1,3,1,0,35,25,165260.0,10
1,0,1,8,0,4,1,2,0,1,10,6,56188.0,4
1,2,1,6,6,4,1,5,1,2,9,6,86271.0,3
1,0,1,9,25,4,1,3,1,0,6,5,95000.0,1
2,1,1,9,25,4,1,2,1,2,19,15,170000.0,4
4,0,1,9,0,4,1,2,1,0,30,25,82630.0,5
2,1,1,9,25,4,1,2,1,2,4,2,100000.0,2
3,0,1,6,4,6,1,2,6,0,37,30,74351.0,7
3,0,1,6,0,4,1,1,1,0,30,22,72714.0,8
3,0,1,5,1,4,0,0,4,0,28,25,128507.0,3
2,1,1,9,14,4,1,0,1,2,10,10,54632.0,0
2,1,1,9,0,4,1,3,1,2,13,10,89240.0,3
1,1,1,9,0,4,1,3,0,0,12,5,99156.0,7
0,1,1,5,25,4,1,2,0,2,7,3,160000.0,4
2,1,1,9,0,4,1,2,1,0,16,12,79325.0,4
2,0,1,9,25,4,1,0,5,2,26,20,165000.0,6
0,0,1,9,0,4,1,3,1,0,10,3,59494.0,7
2,1,1,9,25,4,1,0,1,2,23,13,160000.0,10
2,1,1,3,25,4,1,2,4,2,26,20,126000.0,6
2,1,1,9,0,4,1,1,1,2,26,9,56849.0,17
0,0,1,9,0,4,1,1,1,0,4,1,27764.0,3
1,0,1,5,4,4,1,1,1,2,10,8,136063.0,2
2,1,1,1,25,4,1,3,1,0,7,5,150000.0,2
0,2,1,9,25,4,1,7,0,0,9,3,200000.0,6
2,1,1,9,4,4,1,3,1,0,18,12,130115.0,6
3,2,1,5,3,5,1,2,4,2,23,23,48690.0,0
2,1,1,9,25,4,1,2,2,0,18,15,110000.0,3
0,0,1,5,3,4,1,2,0,2,5,1,10955.0,4
1,2,1,9,0,4,1,0,1,0,15,6,84282.0,9
1,1,1,9,0,4,1,3,1,0,7,5,86596.0,2
2,0,1,9,25,4,1,7,1,2,5,1,135000.0,4
1,2,1,6,25,4,1,6,1,0,7,2,101500.0,5
1,1,1,9,19,4,1,7,0,1,17,4,26731.0,13
2,1,1,5,10,4,1,3,2,0,15,13,30292.0,2
3,1,1,9,0,4,1,2,1,2,33,30,79325.0,3
3,1,0,1,25,4,1,7,1,0,15,15,175000.0,0
3,0,1,9,22,4,1,0,4,2,38,23,105808.0,15
2,0,0,3,25,3,1,2,1,2,10,7,165000.0,3
1,2,1,6,19,4,1,4,1,2,21,12,19801.0,9
2,2,1,9,0,4,1,7,4,0,22,20,105766.0,2
1,1,1,4,4,4,1,7,1,0,15,11,126397.0,4
4,3,1,6,25,4,1,3,6,2,40,38,180000.0,2
0,0,1,9,11,4,1,2,1,0,4,3,101566.0,1
1,1,1,2,25,2,1,3,1,2,4,4,140000.0,0
1,0,1,5,25,4,1,2,1,2,6,5,180000.0,1
1,2,1,9,4,3,1,0,1,2,9,2,40893.0,7
2,0,1,9,4,4,1,3,1,2,14,10,100374.0,4
2,1,1,9,25,3,1,2,3,2,23,18,200000.0,5
4,1,1,10,14,4,1,2,6,0,42,39,91053.0,3
2,0,1,8,25,0,1,1,3,2,21,20,110000.0,1
4,0,1,6,1,7,1,5,6,0,40,35,85672.0,5
1,2,1,5,9,4,1,0,0,2,4,2,64254.0,2
1,1,1,9,25,4,1,1,1,2,6,5,60000.0,1
1,3,1,5,24,2,1,2,0,0,8,5,85655.0,3
3,2,1,9,20,4,1,2,1,2,35,24,27843.0,11
2,0,1,9,25,4,1,3,4,2,25,24,185000.0,1
4,2,1,6,7,7,1,2,3,0,30,17,55687.0,13
1,1,1,9,25,3,1,5,1,2,10,6,170500.0,4
1,1,1,9,9,4,1,2,0,0,5,3,64254.0,2
3,0,1,6,12,4,0,2,5,2,37,30,182052.0,7
1,1,1,9,4,4,1,1,0,0,9,3,81787.0,6
1,0,1,8,25,4,1,1,1,2,2,1,106000.0,1
1,0,1,9,0,4,0,0,0,0,10,3,42968.0,7
1,1,1,9,10,4,1,4,1,0,14,10,53314.0,4
3,0,1,5,21,4,1,4,1,0,10,8,47324.0,2
1,0,1,6,19,4,1,2,1,1,11,7,16336.0,4
2,1,1,9,0,4,1,6,3,0,22,18,112377.0,4
1,2,1,8,10,4,1,3,1,2,9,9,29081.0,0
1,0,1,5,0,7,1,2,2,2,15,10,92545.0,5
1,1,1,5,9,4,1,2,1,2,7,7,96381.0,0
1,1,1,9,10,4,1,2,0,2,6,6,21810.0,0
0,1,1,9,10,4,1,7,1,1,8,2,10905.0,6
1,0,1,3,21,4,1,3,3,0,23,20,82927.0,3
1,0,1,9,9,2,1,1,0,2,9,4,69608.0,5
2,2,1,9,25,3,1,2,1,2,15,10,135000.0,5
1,3,0,5,10,4,1,1,0,0,15,3,13934.0,12
1,1,1,9,10,4,1,7,1,0,11,8,94512.0,3
1,1,1,8,10,4,1,2,1,2,18,10,42409.0,8
1,1,1,9,10,4,1,7,0,0,8,3,12117.0,5
3,1,0,4,10,4,1,5,4,0,15,10,53314.0,5
0,1,1,10,10,2,1,3,0,1,6,2,10905.0,4
1,1,1,5,10,4,1,2,1,2,10,10,43621.0,0
3,1,1,9,9,4,0,0,6,0,32,30,74963.0,2
1,1,1,10,10,4,1,3,1,1,7,7,33927.0,0
2,1,1,0,13,4,1,1,1,2,10,10,171343.0,0
0,1,1,5,15,4,1,2,1,1,5,2,46213.0,3
1,1,1,9,0,0,1,2,1,2,10,9,105766.0,1
1,1,1,8,25,4,1,2,0,0,10,4,77000.0,6
2,0,1,9,25,4,1,0,3,1,16,7,100000.0,9
1,1,1,9,0,4,1,2,1,0,10,7,99156.0,3
1,1,1,5,10,4,1,6,1,2,8,6,60584.0,2
1,1,1,8,10,4,1,3,1,2,5,5,31504.0,0
1,2,1,5,16,4,1,5,1,2,8,7,59815.0,1
1,1,1,9,4,4,1,4,1,0,14,8,120449.0,6
2,1,1,8,25,7,1,2,1,2,10,10,145000.0,0
2,1,1,7,10,7,1,6,3,0,22,19,29081.0,3
1,2,1,10,20,1,1,3,2,2,16,11,78175.0,5
1,0,1,9,3,4,1,5,1,2,13,8,36923.0,5
0,1,1,0,10,4,1,5,1,0,5,1,15752.0,4
4,0,1,6,0,4,1,0,1,0,42,42,56188.0,0
0,1,1,5,16,4,0,2,0,0,7,5,51681.0,2
1,2,1,9,21,4,1,1,2,1,16,10,71364.0,6
1,0,1,9,10,4,1,2,0,2,5,3,15752.0,2
0,2,1,7,2,4,1,5,1,0,6,0,49804.0,6
1,2,1,3,9,4,1,4,1,0,9,5,64254.0,4
0,1,1,9,10,4,1,7,0,0,7,3,23022.0,4
2,2,1,9,10,2,1,7,2,2,17,13,42167.0,4
0,1,1,8,9,4,1,5,1,0,5,2,59970.0,3
1,1,1,2,10,4,1,5,0,2,6,4,30292.0,2
2,1,1,8,10,4,1,4,1,0,15,9,30292.0,6
3,1,1,3,0,4,1,0,5,0,30,30,118987.0,0
1,0,1,8,5,4,1,3,1,2,16,10,38215.0,6
3,0,1,6,9,4,1,3,1,2,35,10,42836.0,25
1,1,1,9,10,4,0,0,1,2,11,8,30292.0,3
2,0,1,6,9,4,1,3,4,0,27,20,96381.0,7
1,1,1,9,9,4,1,2,2,0,19,14,53545.0,5
1,2,1,1,20,7,1,6,0,2,6,3,58899.0,3
0,1,1,9,18,4,1,2,0,2,7,2,22786.0,5
2,1,1,7,9,4,1,7,1,0,23,16,107090.0,7
2,0,0,0,9,4,1,7,2,2,18,15,74963.0,3
4,2,1,6,9,4,1,3,1,1,38,28,128507.0,10
1,1,1,5,9,7,1,2,1,2,9,6,99593.0,3
3,2,1,7,14,4,1,3,1,0,20,15,91053.0,5
1,2,1,9,24,4,1,7,1,0,9,10,86897.0,-1
2,2,1,9,1,1,1,5,3,0,25,19,48190.0,6
3,1,1,6,20,4,0,0,2,0,14,12,37481.0,2
0,1,1,2,10,4,1,1,1,1,10,3,13329.0,7
2,1,1,9,10,3,1,2,4,2,24,20,50000.0,4
3,0,1,6,20,4,1,2,1,0,30,27,44978.0,3
1,1,1,9,7,4,1,3,0,1,8,4,41765.0,4
1,2,1,9,13,4,1,1,0,1,8,3,42836.0,5
1,1,1,5,25,4,1,1,1,2,12,5,156000.0,7
1,1,1,8,10,4,1,3,0,2,7,4,46044.0,3
1,1,1,1,10,4,1,3,1,2,10,6,23022.0,4
0,1,1,9,0,4,1,2,1,1,8,4,66104.0,4
1,1,1,7,9,4,1,0,0,0,5,2,54616.0,3
2,0,1,5,21,4,1,3,1,1,29,10,52299.0,19
1,1,1,5,22,4,1,5,1,0,6,4,114625.0,2
0,1,1,9,25,4,1,6,0,2,4,1,78000.0,3
1,1,1,5,10,4,1,7,1,0,12,6,48468.0,6
1,1,1,9,10,5,1,6,1,0,2,8,21326.0,-6
1,2,1,8,10,4,1,4,0,2,5,7,12117.0,-2
1,2,1,5,10,4,1,7,0,0,8,4,15146.0,4
2,2,1,8,16,4,0,2,2,0,20,15,76564.0,5
1,2,1,5,23,1,1,3,2,0,16,11,67796.0,5
1,2,1,5,20,4,1,3,0,2,9,3,36410.0,6
1,2,1,9,22,7,1,3,1,0,10,2,121238.0,8
1,0,0,9,0,4,1,2,1,0,13,8,33052.0,5
2,1,0,3,4,3,1,2,2,2,7,7,118962.0,0
1,1,1,5,10,6,1,3,0,0,7,3,39986.0,4
1,1,1,5,25,4,1,6,0,2,10,4,87000.0,6
1,1,1,10,10,7,1,7,1,0,10,8,15267.0,2
3,0,1,6,24,4,1,0,1,2,36,23,55862.0,13
2,1,1,5,18,4,0,0,3,0,23,17,53944.0,6
4,2,1,5,24,4,1,4,1,2,43,33,130345.0,10
4,2,1,6,19,4,1,1,1,1,43,17,16088.0,26
1,1,1,6,25,4,1,2,1,0,5,1,92000.0,4
0,2,1,5,9,4,1,3,0,0,8,1,51403.0,7
1,0,1,9,21,4,1,4,2,0,16,14,59892.0,2
1,1,1,5,10,4,1,2,0,2,5,4,37562.0,1
2,0,1,9,9,4,1,2,1,0,12,9,84601.0,3
2,2,1,10,10,4,1,2,2,1,14,12,23022.0,2
2,0,1,9,14,4,1,4,1,0,23,23,157826.0,0
0,1,1,5,10,4,1,5,0,2,8,2,13329.0,6
3,1,1,5,15,4,1,3,5,0,34,26,108826.0,8
1,0,1,5,10,4,0,2,1,2,9,6,74963.0,3
1,1,1,5,24,4,1,5,1,2,12,5,104276.0,7
2,3,1,2,21,3,1,7,1,0,10,3,82927.0,7
1,2,1,9,0,4,1,3,0,0,7,3,85935.0,4
0,1,1,1,15,4,1,1,0,1,11,3,15042.0,8
1,0,1,9,9,4,0,0,2,0,8,4,53545.0,4
1,1,1,9,10,2,1,5,1,2,6,6,24234.0,0
4,0,1,9,6,4,1,1,6,0,45,37,129406.0,8
1,1,1,9,9,7,1,7,2,0,16,12,114586.0,4
1,1,1,9,10,4,1,7,1,0,13,9,32716.0,4
1,1,1,9,11,4,1,3,1,0,6,2,83391.0,4
3,1,1,9,0,4,0,0,4,2,35,23,132208.0,12
3,0,1,5,24,4,1,3,6,2,40,36,171311.0,4
2,2,1,5,9,4,1,3,1,0,18,13,96381.0,5
1,1,1,9,25,7,1,2,2,2,21,11,170000.0,10
3,1,1,5,23,7,1,0,3,0,35,23,50000.0,12
2,1,1,9,6,4,1,4,3,1,22,18,138033.0,4
1,1,1,8,0,4,1,6,0,0,12,4,132208.0,8
3,2,1,7,12,7,1,2,5,1,40,27,66396.0,13
1,2,1,9,12,2,1,2,0,0,15,5,29985.0,10
2,1,1,9,7,4,1,2,1,0,20,11,78175.0,9
3,1,1,5,0,7,1,0,5,2,41,26,79325.0,15
2,0,1,9,9,4,1,0,1,2,15,10,48190.0,5
2,2,1,5,11,4,1,2,3,0,18,15,160367.0,3
3,3,1,5,19,4,1,3,1,2,30,25,47523.0,5
3,2,1,9,1,4,1,0,5,0,27,25,96381.0,2
2,0,1,8,11,4,1,2,1,0,12,12,118672.0,0
2,1,1,5,16,2,1,3,2,2,16,13,61041.0,3
2,1,1,9,18,2,0,0,2,2,25,15,80317.0,10
2,1,1,7,0,4,1,1,2,0,27,15,60816.0,12
2,1,1,8,11,4,1,3,2,1,26,23,122204.0,3
1,1,1,10,19,4,1,2,1,0,12,7,24751.0,5
1,1,1,10,10,2,1,2,1,2,12,6,60000.0,6
1,1,1,9,0,4,1,2,1,0,10,8,109071.0,2
3,2,1,9,7,4,1,4,1,0,30,26,64254.0,4
2,0,1,7,21,4,1,2,1,0,9,5,59892.0,4
2,2,1,9,19,4,0,0,2,2,16,15,60000.0,1
2,2,1,9,23,4,1,4,1,2,34,18,60000.0,16
2,2,1,5,19,4,1,3,2,0,17,12,57057.0,5
1,1,1,9,22,3,1,2,1,1,16,7,115727.0,9
1,2,1,9,24,4,1,1,1,2,14,11,60517.0,3
4,1,1,5,13,3,1,7,6,0,40,35,96381.0,5
3,0,0,6,1,4,1,2,1,1,30,25,96381.0,5
1,1,1,3,9,4,1,7,1,0,8,5,74963.0,3
1,1,1,5,20,4,1,3,1,2,16,10,51403.0,6
2,2,1,9,9,4,1,6,4,0,30,21,123153.0,9
2,1,1,9,19,4,1,3,3,2,23,19,78000.0,4
1,2,1,9,10,4,1,2,1,1,13,7,21205.0,6
2,0,1,8,15,4,1,3,1,0,9,8,67960.0,1
2,3,1,5,15,1,1,3,4,0,21,14,78833.0,7
1,2,1,2,8,4,1,5,1,1,8,5,47119.0,3
1,1,1,5,10,2,1,5,1,1,10,6,15267.0,4
2,2,1,9,7,4,1,3,2,0,17,12,90491.0,5
1,1,1,5,18,4,1,7,1,0,7,6,44978.0,1
1,1,1,9,16,7,1,3,0,0,7,5,23926.0,2
1,2,1,2,21,4,1,5,1,0,10,5,59892.0,5
3,2,1,5,11,4,1,7,4,0,20,18,136312.0,2
1,1,1,5,16,4,1,3,0,2,10,7,100490.0,3
1,1,1,9,18,4,1,3,0,2,8,4,56101.0,4
1,1,1,9,10,4,1,7,1,0,11,7,27990.0,4
3,1,1,9,11,4,1,2,1,0,25,25,100000.0,0
1,1,1,9,13,4,1,2,0,0,6,1,41765.0,5
1,1,1,9,10,4,1,3,2,2,14,11,12117.0,3
1,1,1,8,15,4,1,5,1,1,17,10,71584.0,7
2,2,1,7,9,4,1,4,1,1,15,13,69608.0,2
1,2,1,9,0,4,1,7,1,0,14,10,138818.0,4
1,0,1,9,9,4,1,0,1,2,11,8,67466.0,3
2,3,1,9,18,4,1,0,1,2,30,23,36682.0,7
2,2,1,9,16,4,1,5,2,0,17,14,51681.0,3
1,2,1,5,8,1,1,2,2,2,15,11,70679.0,4
1,2,1,9,8,4,1,0,0,2,10,5,47119.0,5
2,3,1,5,8,4,2,0,1,0,20,10,32127.0,10
1,1,1,9,7,4,1,1,0,0,12,2,64254.0,10
2,2,1,5,19,2,1,7,0,2,5,4,38365.0,1
2,0,1,5,17,4,1,0,2,2,16,15,144000.0,1
4,2,1,6,13,4,1,2,1,2,30,30,85672.0,0
1,1,1,8,11,4,1,1,0,2,10,4,86598.0,6
0,0,1,8,16,4,1,1,1,2,10,9,86134.0,1
1,1,1,9,9,4,1,2,2,2,11,10,77104.0,1
2,1,1,9,20,4,0,0,1,2,35,15,64254.0,20
2,1,1,10,23,4,0,7,1,0,10,9,135592.0,1
1,1,1,7,10,7,1,4,0,0,7,3,18176.0,4
0,0,1,8,9,4,1,5,1,1,4,2,38552.0,2
1,2,1,9,7,4,1,5,1,2,14,9,130649.0,5
1,0,1,3,11,4,1,5,1,0,6,4,53456.0,2
1,0,1,9,7,2,1,2,0,1,3,0,28272.0,3
0,1,1,8,0,4,1,5,0,0,5,3,72714.0,2
2,1,1,2,18,4,1,1,1,0,20,18,85672.0,2
4,0,1,6,9,4,1,2,1,1,24,22,58899.0,2
1,1,1,9,24,4,1,3,1,2,12,11,104276.0,1
1,2,1,8,9,4,1,7,1,2,11,7,89955.0,4
2,1,1,9,13,4,1,3,2,0,15,12,69608.0,3
1,1,1,5,16,4,1,2,1,0,10,5,18423.0,5
1,1,1,9,6,4,1,1,1,1,12,8,100649.0,4
1,0,1,9,25,4,1,0,2,2,19,13,126000.0,6
2,1,0,3,8,4,1,3,1,2,18,13,65325.0,5
2,0,1,5,6,4,1,2,0,0,20,5,70742.0,15
1,1,1,8,10,4,1,6,1,0,10,7,42409.0,3
2,1,1,8,20,4,1,5,1,0,12,10,64254.0,2
2,1,1,9,8,4,1,1,3,0,33,16,74963.0,17
1,2,1,7,9,4,1,3,0,1,15,5,64254.0,10
1,0,1,9,9,4,1,6,1,0,15,5,59328.0,10
1,1,1,5,9,4,1,3,1,0,8,3,57828.0,5
1,2,1,9,13,4,1,0,1,0,14,7,64254.0,7
3,1,1,1,24,4,1,7,1,0,33,30,117931.0,3
1,1,1,9,24,2,1,7,0,0,8,5,111724.0,3
1,2,1,9,16,4,1,2,1,0,14,8,27515.0,6
1,2,1,5,8,4,1,3,1,0,15,5,77104.0,10
3,1,1,10,16,3,0,2,5,2,38,26,125000.0,12
1,2,1,7,8,4,1,2,1,2,15,10,46049.0,5
2,2,1,4,20,4,1,3,1,1,14,11,71750.0,3
2,3,1,9,12,7,1,0,2,1,20,15,32127.0,5
1,3,1,1,8,4,1,2,1,1,12,7,42836.0,5
1,1,1,5,12,4,1,3,0,0,13,2,32662.0,11
1,2,1,5,17,4,1,2,0,0,7,2,21418.0,5
1,1,1,9,9,4,1,1,2,0,15,13,80317.0,2
2,2,0,1,8,4,1,7,1,0,5,3,69608.0,2
2,2,1,9,5,4,1,0,4,2,25,20,45494.0,5
2,1,1,9,22,4,1,3,1,0,23,19,123442.0,4
2,1,1,5,5,4,0,2,4,0,20,16,81888.0,4
1,0,1,8,23,6,1,0,1,2,10,9,93600.0,1
1,0,1,5,21,4,1,3,2,2,18,12,59708.0,6
2,0,1,5,21,2,0,2,3,2,35,17,92141.0,18
2,1,1,9,6,4,0,0,1,2,19,16,115028.0,3
2,1,1,9,8,2,1,2,0,2,6,5,51403.0,1
1,1,1,8,7,4,1,2,0,2,10,4,48190.0,6
1,3,1,7,21,7,1,7,1,1,8,8,55285.0,0
2,2,1,9,15,4,1,3,1,0,15,6,81552.0,9
1,2,1,9,9,6,1,5,1,0,12,7,87813.0,5
1,1,1,7,15,4,1,1,1,0,20,11,99674.0,9
1,1,1,5,20,4,1,0,0,0,9,3,14993.0,6
3,1,1,10,13,4,0,0,1,0,15,15,32127.0,0
1,1,1,9,10,4,1,7,0,0,7,4,14540.0,3
1,0,0,0,13,4,1,2,1,0,7,7,74963.0,0
1,2,1,9,9,4,1,0,1,2,12,6,57828.0,6
2,1,1,9,9,1,1,6,4,0,28,20,80317.0,8
1,2,0,4,1,4,2,3,0,0,15,1,61716.0,14
1,0,1,9,22,4,1,0,1,1,12,9,52904.0,3
3,2,1,5,20,1,1,2,5,0,35,26,55687.0,9
1,1,1,5,11,3,2,3,1,0,10,7,112257.0,3
1,2,1,10,8,4,1,0,2,0,14,11,96381.0,3
3,2,1,0,13,3,1,2,4,0,38,21,96381.0,17
2,2,1,9,8,4,1,3,1,2,6,4,44978.0,2
1,0,1,9,21,7,1,2,1,0,12,8,47914.0,4
2,2,1,2,20,4,1,3,2,0,6,3,32127.0,3
3,2,1,9,13,4,1,0,1,0,34,30,83530.0,4
2,2,1,10,13,4,1,2,3,2,21,20,171343.0,1
2,0,1,9,21,7,1,2,4,0,15,15,51968.0,0
1,2,1,2,8,3,1,2,1,0,14,9,48190.0,5
2,0,0,0,16,4,1,6,1,0,25,15,51681.0,10
2,2,1,6,13,4,1,3,1,1,25,17,85672.0,8
2,1,1,8,1,4,1,4,3,2,30,20,101735.0,10
1,1,1,3,9,4,1,3,2,2,15,11,64254.0,4
2,2,1,9,1,4,2,5,2,0,24,14,64254.0,10
1,1,1,5,12,4,1,7,0,0,9,5,37481.0,4
1,1,1,9,24,4,1,3,2,1,16,11,74483.0,5
2,0,1,8,20,4,1,2,3,2,20,17,51403.0,3
1,1,1,9,24,4,1,0,1,2,15,11,86897.0,4
2,1,1,5,16,2,0,3,3,2,22,17,101735.0,5
2,2,1,0,21,3,1,4,3,0,30,21,89561.0,9
1,2,1,3,18,4,1,7,1,0,10,10,36682.0,0
3,2,1,9,9,7,1,7,5,0,33,26,99593.0,7
1,1,1,9,9,4,2,3,1,0,16,14,69608.0,2
0,0,1,6,9,4,1,0,0,1,5,3,14136.0,2
1,1,1,9,24,4,1,7,1,0,13,13,142759.0,0
2,1,1,7,1,4,1,2,1,0,8,4,61511.0,4
1,1,1,9,7,4,1,3,1,0,10,5,64254.0,5
1,2,1,9,12,4,1,2,1,0,20,7,40694.0,13
3,3,1,9,9,4,1,7,1,0,40,30,91026.0,10
1,2,1,0,9,6,1,7,0,0,10,5,96381.0,5
3,0,1,9,9,4,1,2,0,0,15,5,64254.0,10
4,0,1,9,12,4,1,0,1,0,35,1,53545.0,34
0,1,1,5,8,4,1,5,1,2,9,6,57828.0,3
1,1,1,5,9,4,1,7,1,0,9,2,128507.0,7
1,1,1,5,9,4,1,5,1,0,16,6,62112.0,10
2,2,1,10,21,4,1,1,1,0,12,4,75918.0,8
2,1,1,8,16,3,1,4,1,2,15,8,35171.0,7
2,2,1,10,16,4,1,1,1,2,14,11,62112.0,3
4,0,1,6,7,4,1,2,4,2,23,22,69608.0,1
1,2,1,5,19,4,1,6,1,2,16,10,51978.0,6
1,1,1,1,10,3,1,5,1,2,4,4,38774.0,0
1,1,0,5,9,4,1,0,0,2,10,1,46049.0,9
2,2,1,9,6,4,1,0,3,1,22,8,50972.0,14
1,1,1,5,11,6,1,2,0,0,5,1,51318.0,4
1,2,1,2,6,4,1,3,1,1,10,3,100074.0,7
1,2,1,9,21,4,1,3,1,0,18,4,48651.0,14
2,1,1,9,18,4,1,2,3,0,20,16,44018.0,4
3,0,1,9,5,0,0,2,4,2,30,23,50043.0,7
3,2,1,9,9,4,1,1,1,2,13,8,46049.0,5
0,0,1,9,9,4,1,2,0,0,9,5,44978.0,4
1,1,0,3,16,7,1,3,0,2,8,3,55687.0,5
2,2,1,7,9,4,1,2,1,0,11,9,96381.0,2
4,3,1,5,9,4,1,2,6,2,33,25,107090.0,8
2,2,1,5,16,4,1,3,2,0,20,15,75367.0,5
1,0,1,9,7,4,1,3,1,2,5,5,77104.0,0
1,1,1,9,20,4,1,0,1,2,10,7,32127.0,3
1,1,1,9,9,1,1,3,1,0,14,10,74963.0,4
2,0,1,8,13,4,1,5,3,0,24,18,101735.0,6
1,2,1,0,9,4,1,7,1,2,12,8,83637.0,4
3,0,0,8,13,4,1,3,1,0,22,20,71750.0,2
1,0,1,9,9,2,1,2,2,0,10,4,32984.0,6
2,1,1,6,8,4,1,7,2,0,23,15,54616.0,8
2,3,0,9,19,1,1,2,2,0,15,10,14851.0,5
2,2,1,5,16,4,0,3,2,0,20,15,76487.0,5
2,0,1,9,12,7,1,2,4,1,29,24,34911.0,5
1,0,1,9,9,4,1,1,1,0,10,7,91026.0,3
0,2,1,9,24,4,1,2,1,0,9,1,37241.0,8
1,1,1,10,9,4,1,2,1,2,7,5,74963.0,2
2,0,1,9,12,4,1,0,3,2,18,18,39623.0,0
1,1,1,5,6,4,1,2,1,0,14,10,100649.0,4
1,2,1,8,18,2,1,6,0,2,3,1,20499.0,2
2,2,1,9,13,4,0,1,4,0,25,25,53545.0,0
3,1,1,9,24,1,0,0,4,2,38,24,142759.0,14
1,1,1,9,9,4,1,6,1,0,12,8,55687.0,4
1,2,1,9,16,5,1,5,1,0,8,7,60294.0,1
0,0,1,9,12,4,1,0,0,1,5,4,29985.0,1
2,3,0,2,20,4,1,3,2,2,15,10,38552.0,5
1,1,1,9,18,4,1,5,1,2,10,7,28051.0,3
2,1,1,5,22,4,1,2,1,2,15,9,143281.0,6
2,0,1,9,16,3,1,2,3,2,23,17,107668.0,6
